t,soc_batt,V_batt,soc_fgic,V_fgic
4518.000000,0.575000,3.956162,0.574479,3.955875
4518.250000,0.575174,3.956303,0.575158,3.956592
4518.500000,0.575347,3.956442,0.574691,3.956002
4518.750000,0.575521,3.956579,0.575430,3.956787
4519.000000,0.575694,3.956715,0.575206,3.956479
4519.250000,0.575868,3.956849,0.575332,3.956576
4519.500000,0.576042,3.956981,0.575726,3.956963
4519.750000,0.576215,3.957112,0.575580,3.956713
4520.000000,0.576389,3.957242,0.576285,3.957430
4520.250000,0.576563,3.957370,0.575860,3.956895
4520.500000,0.576736,3.957497,0.576322,3.957349
4520.750000,0.576910,3.957622,0.576749,3.957731
4521.000000,0.577083,3.957747,0.576555,3.957442
4521.250000,0.577257,3.957870,0.576923,3.957765
4521.500000,0.577431,3.957992,0.577326,3.958157
4521.750000,0.577604,3.958113,0.577674,3.958453
4522.000000,0.577778,3.958233,0.577146,3.957791
4522.250000,0.577951,3.958352,0.578090,3.958775
4522.500000,0.578125,3.958471,0.577911,3.958457
4522.750000,0.578299,3.958588,0.578263,3.958788
4523.000000,0.578472,3.958704,0.577926,3.958345
4523.250000,0.578646,3.958819,0.578861,3.959315
4523.500000,0.578819,3.958934,0.578501,3.958824
4523.750000,0.578993,3.959048,0.578543,3.958798
4524.000000,0.579167,3.959161,0.578748,3.958962
4524.250000,0.579340,3.959273,0.579437,3.959657
4524.500000,0.579514,3.959385,0.579000,3.959080
4524.750000,0.579688,3.959495,0.579519,3.959552
4525.000000,0.579861,3.959606,0.579712,3.959659
4525.250000,0.580035,3.959715,0.579958,3.959853
4525.500000,0.580208,3.959824,0.580234,3.960055
4525.750000,0.580382,3.959933,0.579790,3.959468
4526.000000,0.580556,3.960041,0.580241,3.959871
4526.250000,0.580729,3.960148,0.580723,3.960315
4526.500000,0.580903,3.960255,0.580975,3.960498
4526.750000,0.581076,3.960361,0.581205,3.960673
4527.000000,0.581250,3.960467,0.580742,3.960058
4527.250000,0.581424,3.960572,0.580856,3.960125
4527.500000,0.581597,3.960677,0.581694,3.960965
4527.750000,0.581771,3.960782,0.582051,3.961258
4528.000000,0.581944,3.960886,0.581951,3.961018
4528.250000,0.582118,3.960989,0.581656,3.960588
4528.500000,0.582292,3.961093,0.582612,3.961566
4528.750000,0.582465,3.961196,0.582326,3.961139
4529.000000,0.582639,3.961298,0.582920,3.961691
4529.250000,0.582813,3.961401,0.583181,3.961876
4529.500000,0.582986,3.961502,0.582976,3.961525
4529.750000,0.583160,3.961604,0.583205,3.961683
4530.000000,0.583333,3.961705,0.582927,3.961266
4530.250000,0.583507,3.961806,0.583439,3.961747
4530.500000,0.583681,3.961907,0.583611,3.961819
4530.750000,0.583854,3.962008,0.583489,3.961613
4531.000000,0.584028,3.962108,0.584006,3.962113
4531.250000,0.584201,3.962208,0.584635,3.962701
4531.500000,0.584375,3.962308,0.584669,3.962615
4531.750000,0.584549,3.962407,0.584342,3.962148
4532.000000,0.584722,3.962507,0.584432,3.962172
4532.250000,0.584896,3.962606,0.585128,3.962875
4532.500000,0.585069,3.962705,0.585172,3.962802
4532.750000,0.585243,3.962803,0.584978,3.962498
4533.000000,0.585417,3.962902,0.585155,3.962589
4533.250000,0.585590,3.963000,0.585403,3.962795
4533.500000,0.585764,3.963098,0.585793,3.963143
4533.750000,0.585938,3.963196,0.585710,3.962953
4534.000000,0.586111,3.963294,0.585711,3.962883
4534.250000,0.586285,3.963392,0.586504,3.963664
4534.500000,0.586458,3.963489,0.586075,3.963100
4534.750000,0.586632,3.963586,0.586289,3.963270
4535.000000,0.586806,3.963684,0.586333,3.963218
4535.250000,0.586979,3.963781,0.586859,3.963721
4535.500000,0.587153,3.963878,0.586966,3.963746
4535.750000,0.587326,3.963975,0.587218,3.963915
4536.000000,0.587500,3.964071,0.587662,3.964316
4536.250000,0.587674,3.964168,0.587388,3.963913
4536.500000,0.587847,3.964264,0.587669,3.964140
4536.750000,0.588021,3.964361,0.587507,3.963878
4537.000000,0.588194,3.964457,0.587771,3.964094
4537.250000,0.588368,3.964553,0.588040,3.964300
4537.500000,0.588542,3.964649,0.588816,3.965065
4537.750000,0.588715,3.964746,0.588373,3.964440
4538.000000,0.588889,3.964841,0.588835,3.964854
4538.250000,0.589063,3.964937,0.588802,3.964712
4538.500000,0.589236,3.965033,0.589254,3.965106
4538.750000,0.589410,3.965129,0.589734,3.965533
4539.000000,0.589583,3.965224,0.589328,3.964976
4539.250000,0.589757,3.965320,0.589641,3.965232
4539.500000,0.589931,3.965415,0.589994,3.965532
4539.750000,0.590104,3.965511,0.589624,3.965030
4540.000000,0.590278,3.965606,0.590109,3.965488
4540.250000,0.590451,3.965701,0.590202,3.965492
4540.500000,0.590625,3.965797,0.590975,3.966226
4540.750000,0.590799,3.965892,0.590771,3.965868
4541.000000,0.590972,3.965987,0.590696,3.965704
4541.250000,0.591146,3.966082,0.591280,3.966267
4541.500000,0.591319,3.966177,0.590964,3.965806
4541.750000,0.591493,3.966272,0.591569,3.966398
4542.000000,0.591667,3.966367,0.592055,3.966807
4542.250000,0.591840,3.966462,0.591555,3.966133
4542.500000,0.592014,3.966557,0.592021,3.966549
4542.750000,0.592188,3.966651,0.592601,3.967079
4543.000000,0.592361,3.966746,0.592782,3.967153
4543.250000,0.592535,3.966841,0.592855,3.967130
4543.500000,0.592708,3.966936,0.593222,3.967440
4543.750000,0.592882,3.967030,0.592772,3.966818
4544.000000,0.593056,3.967125,0.593454,3.967499
4544.250000,0.593229,3.967219,0.592977,3.966850
4544.500000,0.593403,3.967314,0.593088,3.966877
4544.750000,0.593576,3.967408,0.593913,3.967708
4545.000000,0.593750,3.967503,0.593873,3.967579
4545.250000,0.593924,3.967597,0.593815,3.967395
4545.500000,0.594097,3.967692,0.593838,3.967342
4545.750000,0.594271,3.967786,0.594441,3.967922
4546.000000,0.594444,3.967881,0.594045,3.967400
4546.250000,0.594618,3.967975,0.594988,3.968338
4546.500000,0.594792,3.968069,0.594448,3.967631
4546.750000,0.594965,3.968164,0.595311,3.968520
4547.000000,0.595139,3.968258,0.595307,3.968407
4547.250000,0.595313,3.968352,0.594942,3.967899
4547.500000,0.595486,3.968446,0.595133,3.968005
4547.750000,0.595660,3.968541,0.595308,3.968097
4548.000000,0.595833,3.968635,0.595713,3.968454
4548.250000,0.596007,3.968729,0.596278,3.968997
4548.500000,0.596181,3.968823,0.596557,3.969191
4548.750000,0.596354,3.968917,0.596683,3.969244
4549.000000,0.596528,3.969011,0.596416,3.968832
4549.250000,0.596701,3.969106,0.596708,3.969071
4549.500000,0.596875,3.969200,0.597239,3.969579
4549.750000,0.597049,3.969294,0.597086,3.969287
4550.000000,0.597222,3.969388,0.597226,3.969354
4550.250000,0.597396,3.969482,0.597229,3.969264
4550.500000,0.597569,3.969576,0.597932,3.969934
4550.750000,0.597743,3.969670,0.597415,3.969260
4551.000000,0.597917,3.969764,0.598180,3.970021
4551.250000,0.598090,3.969858,0.598458,3.970212
4551.500000,0.598264,3.969952,0.598470,3.970110
4551.750000,0.598438,3.970046,0.598089,3.969579
4552.000000,0.598611,3.970140,0.598316,3.969741
4552.250000,0.598785,3.970234,0.599206,3.970648
4552.500000,0.598958,3.970328,0.598816,3.970090
4552.750000,0.599132,3.970422,0.599384,3.970633
4553.000000,0.599306,3.970516,0.599401,3.970564
4553.250000,0.599479,3.970610,0.599891,3.971025
4553.500000,0.599653,3.970704,0.599668,3.970641
4553.750000,0.599826,3.970798,0.599299,3.970422
4554.000000,0.600000,3.970892,0.600125,3.971222
4554.250000,0.600174,3.971003,0.599817,3.971109
4554.500000,0.600347,3.971114,0.600000,3.970913
4554.750000,0.600521,3.971226,0.600225,3.971274
4555.000000,0.600694,3.971337,0.600276,3.971228
4555.250000,0.600868,3.971448,0.600863,3.971825
4555.500000,0.601042,3.971559,0.600368,3.971110
4555.750000,0.601215,3.971671,0.600693,3.971392
4556.000000,0.601389,3.971782,0.600796,3.971429
4556.250000,0.601563,3.971893,0.601412,3.972079
4556.500000,0.601736,3.972004,0.601585,3.972160
4556.750000,0.601910,3.972116,0.601516,3.971980
4557.000000,0.602083,3.972227,0.601622,3.971997
4557.250000,0.602257,3.972338,0.601768,3.972079
4557.500000,0.602431,3.972449,0.602393,3.972710
4557.750000,0.602604,3.972560,0.602177,3.972346
4558.000000,0.602778,3.972672,0.602195,3.972259
4558.250000,0.602951,3.972783,0.602315,3.972297
4558.500000,0.603125,3.972894,0.602603,3.972539
4558.750000,0.603299,3.973005,0.602832,3.972733
4559.000000,0.603472,3.973116,0.602900,3.972722
4559.250000,0.603646,3.973228,0.603349,3.973154
4559.500000,0.603819,3.973339,0.603345,3.973051
4559.750000,0.603993,3.973450,0.603812,3.973505
4560.000000,0.604167,3.973561,0.603816,3.973420
4560.250000,0.604340,3.973672,0.604423,3.974046
4560.500000,0.604514,3.973784,0.604538,3.974084
4560.750000,0.604688,3.973895,0.604605,3.974074
4561.000000,0.604861,3.974006,0.604551,3.973920
4561.250000,0.605035,3.974117,0.604744,3.974050
4561.500000,0.605208,3.974228,0.605278,3.974578
4561.750000,0.605382,3.974339,0.605138,3.974323
4562.000000,0.605556,3.974451,0.605715,3.974882
4562.250000,0.605729,3.974562,0.605510,3.974544
4562.500000,0.605903,3.974673,0.605856,3.974847
4562.750000,0.606076,3.974784,0.606234,3.975172
4563.000000,0.606250,3.974895,0.606503,3.975387
4563.250000,0.606424,3.975006,0.605870,3.974530
4563.500000,0.606597,3.975118,0.606180,3.974815
4563.750000,0.606771,3.975229,0.606729,3.975376
4564.000000,0.606944,3.975340,0.606416,3.974892
4564.250000,0.607118,3.975451,0.606601,3.975006
4564.500000,0.607292,3.975562,0.606732,3.975075
4564.750000,0.607465,3.975673,0.607035,3.975358
4565.000000,0.607639,3.975784,0.607731,3.976086
4565.250000,0.607813,3.975896,0.607763,3.976009
4565.500000,0.607986,3.976007,0.608173,3.976404
4565.750000,0.608160,3.976118,0.608208,3.976346
4566.000000,0.608333,3.976229,0.607846,3.975841
4566.250000,0.608507,3.976340,0.608071,3.976023
4566.500000,0.608681,3.976451,0.608241,3.976111
4566.750000,0.608854,3.976562,0.608394,3.976198
4567.000000,0.609028,3.976674,0.608905,3.976703
4567.250000,0.609201,3.976785,0.609094,3.976827
4567.500000,0.609375,3.976896,0.609434,3.977115
4567.750000,0.609549,3.977007,0.609358,3.976917
4568.000000,0.609722,3.977118,0.609595,3.977094
4568.250000,0.609896,3.977229,0.609977,3.977439
4568.500000,0.610069,3.977340,0.610219,3.977621
4568.750000,0.610243,3.977451,0.609810,3.977044
4569.000000,0.610417,3.977563,0.609949,3.977132
4569.250000,0.610590,3.977674,0.610521,3.977723
4569.500000,0.610764,3.977785,0.611110,3.978291
4569.750000,0.610938,3.977896,0.610750,3.977759
4570.000000,0.611111,3.978007,0.610691,3.977597
4570.250000,0.611285,3.978118,0.611519,3.978471
4570.500000,0.611458,3.978229,0.611438,3.978259
4570.750000,0.611632,3.978340,0.611233,3.977942
4571.000000,0.611806,3.978452,0.611806,3.978535
4571.250000,0.611979,3.978563,0.611616,3.978225
4571.500000,0.612153,3.978674,0.612057,3.978648
4571.750000,0.612326,3.978785,0.612297,3.978848
4572.000000,0.612500,3.978896,0.612399,3.978870
4572.250000,0.612674,3.979007,0.612350,3.978716
4572.500000,0.612847,3.979118,0.613147,3.979562
4572.750000,0.613021,3.979229,0.612926,3.979198
4573.000000,0.613194,3.979341,0.613022,3.979228
4573.250000,0.613368,3.979452,0.613369,3.979541
4573.500000,0.613542,3.979563,0.613717,3.979853
4573.750000,0.613715,3.979674,0.613312,3.979268
4574.000000,0.613889,3.979785,0.613984,3.979959
4574.250000,0.614063,3.979896,0.614170,3.980075
4574.500000,0.614236,3.980007,0.613974,3.979742
4574.750000,0.614410,3.980118,0.614673,3.980480
4575.000000,0.614583,3.980230,0.614202,3.979821
4575.250000,0.614757,3.980341,0.614837,3.980474
4575.500000,0.614931,3.980452,0.615227,3.980839
4575.750000,0.615104,3.980563,0.614912,3.980382
4576.000000,0.615278,3.980674,0.615350,3.980804
4576.250000,0.615451,3.980785,0.615489,3.980875
4576.500000,0.615625,3.980896,0.615392,3.980678
4576.750000,0.615799,3.981007,0.615985,3.981272
4577.000000,0.615972,3.981118,0.616010,3.981197
4577.250000,0.616146,3.981230,0.616292,3.981449
4577.500000,0.616319,3.981341,0.616322,3.981379
4577.750000,0.616493,3.981452,0.616123,3.981070
4578.000000,0.616667,3.981563,0.616439,3.981362
4578.250000,0.616840,3.981674,0.616879,3.981777
4578.500000,0.617014,3.981785,0.616644,3.981405
4578.750000,0.617188,3.981896,0.617069,3.981821
4579.000000,0.617361,3.982007,0.617447,3.982177
4579.250000,0.617535,3.982119,0.617328,3.981937
4579.500000,0.617708,3.982230,0.618034,3.982654
4579.750000,0.617882,3.982341,0.618235,3.982793
4580.000000,0.618056,3.982452,0.618112,3.982552
4580.250000,0.618229,3.982563,0.618470,3.982864
4580.500000,0.618403,3.982674,0.617977,3.982188
4580.750000,0.618576,3.982785,0.618661,3.982901
4581.000000,0.618750,3.982896,0.618475,3.982583
4581.250000,0.618924,3.983007,0.618916,3.983013
4581.500000,0.619097,3.983119,0.619232,3.983277
4581.750000,0.619271,3.983230,0.619102,3.983037
4582.000000,0.619444,3.983341,0.619117,3.982962
4582.250000,0.619618,3.983452,0.619466,3.983279
4582.500000,0.619792,3.983563,0.620019,3.983838
4582.750000,0.619965,3.983674,0.620002,3.983721
4583.000000,0.620139,3.983785,0.619940,3.983553
4583.250000,0.620313,3.983896,0.620573,3.984209
4583.500000,0.620486,3.984007,0.620477,3.984000
4583.750000,0.620660,3.984119,0.621030,3.984544
4584.000000,0.620833,3.984230,0.621008,3.984421
4584.250000,0.621007,3.984341,0.620646,3.983904
4584.500000,0.621181,3.984452,0.621436,3.984745
4584.750000,0.621354,3.984563,0.621337,3.984515
4585.000000,0.621528,3.984674,0.621760,3.984921
4585.250000,0.621701,3.984785,0.621474,3.984494
4585.500000,0.621875,3.984896,0.622272,3.985340
4585.750000,0.622049,3.985007,0.621844,3.984749
4586.000000,0.622222,3.985119,0.622411,3.985315
4586.250000,0.622396,3.985230,0.622347,3.985146
4586.500000,0.622569,3.985341,0.622868,3.985658
4586.750000,0.622743,3.985452,0.622823,3.985511
4587.000000,0.622917,3.985563,0.623335,3.986012
4587.250000,0.623090,3.985674,0.623485,3.986077
4587.500000,0.623264,3.985785,0.623190,3.985646
4587.750000,0.623438,3.985896,0.623839,3.986311
4588.000000,0.623611,3.986008,0.623535,3.985861
4588.250000,0.623785,3.986119,0.623988,3.986300
4588.500000,0.623958,3.986230,0.624011,3.986235
4588.750000,0.624132,3.986341,0.624622,3.986842
4589.000000,0.624306,3.986452,0.624503,3.986617
4589.250000,0.624479,3.986563,0.624215,3.986208
4589.500000,0.624653,3.986674,0.624882,3.986912
4589.750000,0.624826,3.986785,0.624890,3.986841
4590.000000,0.625000,3.986896,0.625368,3.987312
4590.250000,0.625174,3.987008,0.625255,3.987089
4590.500000,0.625347,3.987119,0.625004,3.986711
4590.750000,0.625521,3.987230,0.625701,3.987433
4591.000000,0.625694,3.987341,0.625476,3.987060
4591.250000,0.625868,3.987452,0.625541,3.987072
4591.500000,0.626042,3.987563,0.625883,3.987386
4591.750000,0.626215,3.987674,0.626223,3.987682
4592.000000,0.626389,3.987785,0.626591,3.988015
4592.250000,0.626563,3.987896,0.626798,3.988167
4592.500000,0.626736,3.988008,0.626385,3.987579
4592.750000,0.626910,3.988119,0.626818,3.987989
4593.000000,0.627083,3.988230,0.627429,3.988596
4593.250000,0.627257,3.988341,0.627272,3.988333
4593.500000,0.627431,3.988452,0.627416,3.988432
4593.750000,0.627604,3.988563,0.627617,3.988579
4594.000000,0.627778,3.988674,0.628224,3.989181
4594.250000,0.627951,3.988785,0.628205,3.989045
4594.500000,0.628125,3.988896,0.627987,3.988719
4594.750000,0.628299,3.989008,0.628440,3.989144
4595.000000,0.628472,3.989119,0.628576,3.989212
4595.250000,0.628646,3.989230,0.628715,3.989273
4595.500000,0.628819,3.989341,0.628763,3.989233
4595.750000,0.628993,3.989452,0.629017,3.989435
4596.000000,0.629167,3.989563,0.629190,3.989550
4596.250000,0.629340,3.989674,0.629715,3.990074
4596.500000,0.629514,3.989785,0.629731,3.989998
4596.750000,0.629688,3.989896,0.629798,3.989977
4597.000000,0.629861,3.990008,0.630023,3.990146
4597.250000,0.630035,3.990119,0.630163,3.990231
4597.500000,0.630208,3.990230,0.629848,3.989779
4597.750000,0.630382,3.990341,0.630716,3.990694
4598.000000,0.630556,3.990452,0.630680,3.990548
4598.250000,0.630729,3.990563,0.630639,3.990425
4598.500000,0.630903,3.990674,0.631217,3.991017
4598.750000,0.631076,3.990785,0.630893,3.990532
4599.000000,0.631250,3.990896,0.631449,3.991082
4599.250000,0.631424,3.991008,0.631423,3.990978
4599.500000,0.631597,3.991119,0.631281,3.990719
4599.750000,0.631771,3.991230,0.631623,3.991024
4600.000000,0.631944,3.991341,0.632244,3.991653
4600.250000,0.632118,3.991452,0.632324,3.991668
4600.500000,0.632292,3.991563,0.632205,3.991430
4600.750000,0.632465,3.991674,0.632578,3.991793
4601.000000,0.632639,3.991785,0.633053,3.992241
4601.250000,0.632813,3.991897,0.633124,3.992243
4601.500000,0.632986,3.992008,0.633245,3.992305
4601.750000,0.633160,3.992119,0.633439,3.992423
4602.000000,0.633333,3.992230,0.633446,3.992348
4602.250000,0.633507,3.992341,0.633552,3.992392
4602.500000,0.633681,3.992452,0.633456,3.992182
4602.750000,0.633854,3.992563,0.633626,3.992300
4603.000000,0.634028,3.992674,0.633693,3.992281
4603.250000,0.634201,3.992785,0.633970,3.992506
4603.500000,0.634375,3.992897,0.633986,3.992447
4603.750000,0.634549,3.993008,0.634174,3.992583
4604.000000,0.634722,3.993119,0.634419,3.992802
4604.250000,0.634896,3.993230,0.634488,3.992808
4604.500000,0.635069,3.993341,0.634883,3.993172
4604.750000,0.635243,3.993452,0.635262,3.993521
4605.000000,0.635417,3.993563,0.635289,3.993459
4605.250000,0.635590,3.993674,0.635846,3.994024
4605.500000,0.635764,3.993785,0.635971,3.994059
4605.750000,0.635938,3.993897,0.636135,3.994150
4606.000000,0.636111,3.994008,0.635770,3.993649
4606.250000,0.636285,3.994119,0.636478,3.994388
4606.500000,0.636458,3.994230,0.636759,3.994605
4606.750000,0.636632,3.994341,0.636306,3.993975
4607.000000,0.636806,3.994452,0.637227,3.994959
4607.250000,0.636979,3.994563,0.637033,3.994648
4607.500000,0.637153,3.994674,0.636815,3.994325
4607.750000,0.637326,3.994785,0.637281,3.994793
4608.000000,0.637500,3.994897,0.637336,3.994759
4608.250000,0.637674,3.995008,0.637244,3.994578
4608.500000,0.637847,3.995119,0.637569,3.994859
4608.750000,0.638021,3.995230,0.638245,3.995549
4609.000000,0.638194,3.995341,0.638274,3.995483
4609.250000,0.638368,3.995452,0.638322,3.995448
4609.500000,0.638542,3.995563,0.638220,3.995239
4609.750000,0.638715,3.995674,0.638468,3.995464
4610.000000,0.638889,3.995785,0.638729,3.995664
4610.250000,0.639063,3.995897,0.639139,3.996058
4610.500000,0.639236,3.996008,0.639061,3.995874
4610.750000,0.639410,3.996119,0.639421,3.996208
4611.000000,0.639583,3.996230,0.639544,3.996272
4611.250000,0.639757,3.996341,0.639490,3.996104
4611.500000,0.639931,3.996452,0.640138,3.996771
4611.750000,0.640104,3.996563,0.639956,3.996446
4612.000000,0.640278,3.996674,0.639812,3.996196
4612.250000,0.640451,3.996785,0.639993,3.996343
4612.500000,0.640625,3.996897,0.640144,3.996446
4612.750000,0.640799,3.997008,0.640599,3.996891
4613.000000,0.640972,3.997119,0.641212,3.997517
4613.250000,0.641146,3.997230,0.640926,3.997088
4613.500000,0.641319,3.997341,0.641226,3.997347
4613.750000,0.641493,3.997452,0.641358,3.997426
4614.000000,0.641667,3.997563,0.641132,3.997083
4614.250000,0.641840,3.997674,0.642141,3.998183
4614.500000,0.642014,3.997786,0.641947,3.997851
4614.750000,0.642188,3.997897,0.642210,3.998083
4615.000000,0.642361,3.998008,0.642623,3.998454
4615.250000,0.642535,3.998119,0.642421,3.998103
4615.500000,0.642708,3.998230,0.642873,3.998530
4615.750000,0.642882,3.998341,0.642586,3.998086
4616.000000,0.643056,3.998452,0.643305,3.998830
4616.250000,0.643229,3.998563,0.643548,3.998995
4616.500000,0.643403,3.998674,0.643105,3.998389
4616.750000,0.643576,3.998786,0.643402,3.998644
4617.000000,0.643750,3.998897,0.643999,3.999247
4617.250000,0.643924,3.999008,0.644177,3.999364
4617.500000,0.644097,3.999119,0.644165,3.999273
4617.750000,0.644271,3.999230,0.644314,3.999343
4618.000000,0.644444,3.999341,0.644276,3.999226
