t,V_batt,V_fgic
3475.250000,3.765417,3.765148
3475.500000,3.765417,3.765547
3475.750000,3.765417,3.765397
3476.000000,3.765417,3.765750
3476.250000,3.765417,3.765880
3476.500000,3.765417,3.765464
3476.750000,3.765417,3.765570
3477.000000,3.765417,3.765788
3477.250000,3.765417,3.765512
3477.500000,3.765417,3.765420
3477.750000,3.765417,3.765549
3478.000000,3.765417,3.765326
3478.250000,3.765417,3.765409
3478.500000,3.765417,3.765095
3478.750000,3.765417,3.765699
3479.000000,3.765417,3.765210
3479.250000,3.765417,3.765093
3479.500000,3.765417,3.765554
3479.750000,3.765417,3.765762
3480.000000,3.765417,3.765315
3480.250000,3.765417,3.765720
3480.500000,3.765417,3.765668
3480.750000,3.765417,3.765027
3481.000000,3.765417,3.765711
3481.250000,3.765417,3.765193
3481.500000,3.765417,3.765672
3481.750000,3.765417,3.765347
3482.000000,3.765417,3.765314
3482.250000,3.765417,3.765224
3482.500000,3.765417,3.765898
3482.750000,3.765417,3.765135
3483.000000,3.765417,3.765155
3483.250000,3.765417,3.765579
3483.500000,3.765417,3.765876
3483.750000,3.765417,3.765872
3484.000000,3.765417,3.765518
3484.250000,3.765417,3.765352
3484.500000,3.765417,3.765018
3484.750000,3.765417,3.765378
3485.000000,3.765417,3.765015
3485.250000,3.765417,3.765424
3485.500000,3.765417,3.765227
3485.750000,3.765417,3.765824
3486.000000,3.765417,3.765697
3486.250000,3.765417,3.765015
3486.500000,3.765417,3.765550
3486.750000,3.765417,3.765586
3487.000000,3.765417,3.765289
3487.250000,3.765417,3.765288
3487.500000,3.765417,3.765417
3487.750000,3.765417,3.765065
3488.000000,3.765417,3.765026
3488.250000,3.765417,3.765040
3488.500000,3.765417,3.765208
3488.750000,3.765417,3.765313
3489.000000,3.765417,3.765623
3489.250000,3.765417,3.765882
3489.500000,3.765417,3.765511
3489.750000,3.765417,3.765897
3490.000000,3.765417,3.765339
3490.250000,3.765417,3.765807
3490.500000,3.765417,3.765509
3490.750000,3.765417,3.765673
3491.000000,3.765417,3.764951
3491.250000,3.765417,3.765293
3491.500000,3.765417,3.765645
3491.750000,3.765417,3.765596
3492.000000,3.765417,3.765573
3492.250000,3.765417,3.765668
3492.500000,3.765417,3.765331
3492.750000,3.765417,3.765651
3493.000000,3.765417,3.765125
3493.250000,3.765417,3.765056
3493.500000,3.765417,3.765340
3493.750000,3.765417,3.765747
3494.000000,3.765417,3.765365
3494.250000,3.765417,3.765819
3494.500000,3.765417,3.765767
3494.750000,3.765417,3.765572
3495.000000,3.765417,3.765595
3495.250000,3.765417,3.765326
3495.500000,3.765417,3.765905
3495.750000,3.765417,3.765430
3496.000000,3.765417,3.765015
3496.250000,3.765417,3.764940
3496.500000,3.765417,3.765592
3496.750000,3.765417,3.765668
3497.000000,3.765417,3.765120
3497.250000,3.765417,3.765535
3497.500000,3.765417,3.765882
3497.750000,3.765417,3.765574
3498.000000,3.765417,3.765490
3498.250000,3.765417,3.765214
3498.500000,3.765417,3.765490
3498.750000,3.765417,3.765344
3499.000000,3.765417,3.765142
3499.250000,3.765417,3.765603
3499.500000,3.765417,3.765397
3499.750000,3.765417,3.765169
3500.000000,3.765417,3.765661
3500.250000,3.734502,3.734363
3500.500000,3.733616,3.733942
3500.750000,3.732762,3.732600
3501.000000,3.731939,3.731464
3501.250000,3.731144,3.730947
3501.500000,3.730378,3.730867
3501.750000,3.729638,3.729662
3502.000000,3.728924,3.729223
3502.250000,3.728235,3.728387
3502.500000,3.727570,3.727801
3502.750000,3.726927,3.727129
3503.000000,3.726307,3.726772
3503.250000,3.725707,3.725705
3503.500000,3.725127,3.725434
3503.750000,3.724567,3.725044
3504.000000,3.724025,3.723549
3504.250000,3.723501,3.723613
3504.500000,3.722994,3.722978
3504.750000,3.722504,3.722836
3505.000000,3.722029,3.721795
3505.250000,3.721570,3.721810
3505.500000,3.721124,3.721527
3505.750000,3.720693,3.720509
3506.000000,3.720275,3.720042
3506.250000,3.719870,3.719690
3506.500000,3.719477,3.719870
3506.750000,3.719096,3.718796
3507.000000,3.718726,3.719145
3507.250000,3.718367,3.718386
3507.500000,3.718018,3.717761
3507.750000,3.717679,3.718005
3508.000000,3.717350,3.717467
3508.250000,3.717030,3.716963
3508.500000,3.716719,3.716821
3508.750000,3.716416,3.716053
3509.000000,3.716122,3.715954
3509.250000,3.715835,3.715503
3509.500000,3.715555,3.715212
3509.750000,3.715283,3.714871
3510.000000,3.715018,3.715120
3510.250000,3.714759,3.714681
3510.500000,3.714507,3.714245
3510.750000,3.714260,3.714767
3511.000000,3.714020,3.713735
3511.250000,3.713785,3.713946
3511.500000,3.713555,3.713365
3511.750000,3.713331,3.713005
3512.000000,3.713111,3.713469
3512.250000,3.712896,3.713230
3512.500000,3.712686,3.713110
3512.750000,3.712480,3.712365
3513.000000,3.712278,3.712727
3513.250000,3.712080,3.712086
3513.500000,3.711887,3.711748
3513.750000,3.711696,3.711971
3514.000000,3.711510,3.711065
3514.250000,3.711326,3.710913
3514.500000,3.711146,3.710705
3514.750000,3.710969,3.711349
3515.000000,3.710795,3.710356
3515.250000,3.710624,3.710957
3515.500000,3.710456,3.709969
3515.750000,3.710290,3.709999
3516.000000,3.710127,3.710470
3516.250000,3.709966,3.709974
3516.500000,3.709808,3.709637
3516.750000,3.709651,3.709783
3517.000000,3.709497,3.709569
3517.250000,3.709345,3.709142
3517.500000,3.709195,3.709580
3517.750000,3.709047,3.709475
3518.000000,3.708901,3.709240
3518.250000,3.708756,3.709103
3518.500000,3.708613,3.709060
3518.750000,3.708472,3.708318
3519.000000,3.708332,3.708528
3519.250000,3.708194,3.707988
3519.500000,3.708057,3.707863
3519.750000,3.707921,3.708001
3520.000000,3.707787,3.708224
3520.250000,3.707654,3.707447
3520.500000,3.707522,3.707044
3520.750000,3.707391,3.706955
3521.000000,3.707262,3.707673
3521.250000,3.707133,3.707552
3521.500000,3.707005,3.707355
3521.750000,3.706879,3.707128
3522.000000,3.706753,3.706949
3522.250000,3.706628,3.706865
3522.500000,3.706505,3.706747
3522.750000,3.706381,3.706645
3523.000000,3.706259,3.706382
3523.250000,3.706138,3.705961
3523.500000,3.706017,3.705581
3523.750000,3.705897,3.706075
3524.000000,3.705777,3.705941
3524.250000,3.705658,3.705498
3524.500000,3.705540,3.705367
3524.750000,3.705422,3.705109
3525.000000,3.705305,3.705011
3525.250000,3.705189,3.704949
3525.500000,3.705072,3.704839
3525.750000,3.704957,3.704512
3526.000000,3.704842,3.704804
3526.250000,3.704727,3.704653
3526.500000,3.704613,3.704394
3526.750000,3.704499,3.704714
3527.000000,3.704386,3.703898
3527.250000,3.704273,3.704241
3527.500000,3.704160,3.704315
3527.750000,3.704048,3.704045
3528.000000,3.703936,3.703715
3528.250000,3.703824,3.703338
3528.500000,3.703713,3.703967
3528.750000,3.703602,3.703502
3529.000000,3.703491,3.703853
3529.250000,3.703381,3.703859
3529.500000,3.703271,3.703260
3529.750000,3.703161,3.702740
3530.000000,3.703051,3.703027
3530.250000,3.702941,3.702854
3530.500000,3.702832,3.702976
3530.750000,3.702723,3.703004
3531.000000,3.702614,3.702253
3531.250000,3.702506,3.702777
3531.500000,3.702397,3.702244
3531.750000,3.702289,3.702308
3532.000000,3.702181,3.702300
3532.250000,3.702073,3.702536
3532.500000,3.701965,3.702192
3532.750000,3.701857,3.701465
3533.000000,3.701750,3.701606
3533.250000,3.701643,3.701870
3533.500000,3.701535,3.701304
3533.750000,3.701428,3.701359
3534.000000,3.701321,3.701452
3534.250000,3.701214,3.700854
3534.500000,3.701108,3.701270
3534.750000,3.701001,3.700701
3535.000000,3.700895,3.700607
3535.250000,3.700788,3.700631
3535.500000,3.700682,3.700261
3535.750000,3.700576,3.700766
3536.000000,3.700469,3.700151
3536.250000,3.700363,3.700158
3536.500000,3.700257,3.700179
3536.750000,3.700151,3.700066
3537.000000,3.700046,3.699786
3537.250000,3.699940,3.699820
3537.500000,3.699834,3.700236
3537.750000,3.699729,3.699500
3538.000000,3.699623,3.700016
3538.250000,3.699517,3.699417
3538.500000,3.699412,3.699474
3538.750000,3.699307,3.699315
3539.000000,3.699201,3.699702
3539.250000,3.699096,3.698971
3539.500000,3.698991,3.698632
3539.750000,3.698885,3.699294
3540.000000,3.698780,3.698909
3540.250000,3.698675,3.698196
3540.500000,3.698570,3.698252
3540.750000,3.698465,3.698423
3541.000000,3.698360,3.698426
3541.250000,3.698255,3.698519
3541.500000,3.698150,3.698123
3541.750000,3.698045,3.697860
3542.000000,3.697940,3.697857
3542.250000,3.697835,3.697768
3542.500000,3.697731,3.697783
3542.750000,3.697626,3.698103
3543.000000,3.697521,3.697062
3543.250000,3.697416,3.697727
3543.500000,3.697312,3.697780
3543.750000,3.697207,3.697391
3544.000000,3.697102,3.696846
3544.250000,3.696998,3.696556
3544.500000,3.696893,3.696925
3544.750000,3.696788,3.697186
3545.000000,3.696684,3.696706
3545.250000,3.696579,3.696378
3545.500000,3.696475,3.696464
3545.750000,3.696370,3.696845
3546.000000,3.696266,3.695912
3546.250000,3.696161,3.696216
3546.500000,3.696057,3.696257
3546.750000,3.695952,3.696025
3547.000000,3.695848,3.695886
3547.250000,3.695743,3.695971
3547.500000,3.695639,3.695179
3547.750000,3.695534,3.695129
3548.000000,3.695430,3.695831
3548.250000,3.695326,3.695459
3548.500000,3.695221,3.695460
3548.750000,3.695117,3.695389
3549.000000,3.695012,3.695000
3549.250000,3.694908,3.694758
3549.500000,3.694804,3.694965
3549.750000,3.694699,3.695031
3550.000000,3.694595,3.694376
3550.250000,3.694491,3.694545
3550.500000,3.694386,3.694504
3550.750000,3.694282,3.694284
3551.000000,3.694178,3.694686
3551.250000,3.694073,3.693667
3551.500000,3.693969,3.693901
3551.750000,3.693865,3.693623
3552.000000,3.693760,3.693879
3552.250000,3.693656,3.693193
3552.500000,3.693552,3.693451
3552.750000,3.693448,3.693166
3553.000000,3.693343,3.693626
3553.250000,3.693239,3.693312
3553.500000,3.693135,3.693187
3553.750000,3.693031,3.693389
3554.000000,3.692926,3.692461
3554.250000,3.692822,3.693096
3554.500000,3.692718,3.692855
3554.750000,3.692614,3.692267
3555.000000,3.692509,3.692049
3555.250000,3.692405,3.692232
3555.500000,3.692301,3.691899
3555.750000,3.692197,3.691943
3556.000000,3.692092,3.691986
3556.250000,3.691988,3.691758
3556.500000,3.691884,3.692020
3556.750000,3.691780,3.692250
3557.000000,3.691676,3.691787
3557.250000,3.691571,3.691283
3557.500000,3.691467,3.691561
3557.750000,3.691363,3.690890
3558.000000,3.691259,3.690816
3558.250000,3.691155,3.690947
3558.500000,3.691050,3.690774
3558.750000,3.690946,3.691296
3559.000000,3.690842,3.690597
3559.250000,3.690738,3.691097
3559.500000,3.690634,3.691046
3559.750000,3.690529,3.690051
3560.000000,3.690425,3.690140
3560.250000,3.690321,3.690701
3560.500000,3.690217,3.689942
3560.750000,3.690113,3.689636
3561.000000,3.690008,3.690346
3561.250000,3.689901,3.689611
3561.500000,3.689793,3.690282
3561.750000,3.689685,3.689384
3562.000000,3.689576,3.689681
3562.250000,3.689468,3.689800
3562.500000,3.689359,3.688885
3562.750000,3.689251,3.688965
3563.000000,3.689142,3.689357
3563.250000,3.689033,3.689148
3563.500000,3.688925,3.688575
3563.750000,3.688816,3.689021
3564.000000,3.688706,3.688745
3564.250000,3.688597,3.688374
3564.500000,3.688488,3.688867
3564.750000,3.688379,3.688825
3565.000000,3.688269,3.688451
3565.250000,3.688160,3.688326
3565.500000,3.688050,3.688470
3565.750000,3.687941,3.687928
3566.000000,3.687831,3.687984
3566.250000,3.687721,3.687851
3566.500000,3.687611,3.687369
3566.750000,3.687502,3.687784
3567.000000,3.687392,3.686945
3567.250000,3.687282,3.687753
3567.500000,3.687172,3.687223
3567.750000,3.687062,3.687557
3568.000000,3.686952,3.686627
3568.250000,3.686841,3.686647
3568.500000,3.686731,3.686630
3568.750000,3.686621,3.686404
3569.000000,3.686511,3.686170
3569.250000,3.686400,3.686906
3569.500000,3.686290,3.685802
3569.750000,3.686180,3.686452
3570.000000,3.686069,3.685679
3570.250000,3.685959,3.685499
3570.500000,3.685848,3.686114
3570.750000,3.685738,3.686231
3571.000000,3.685627,3.685453
3571.250000,3.685517,3.685921
3571.500000,3.685406,3.685331
3571.750000,3.685296,3.685211
3572.000000,3.685185,3.684829
3572.250000,3.685074,3.685052
3572.500000,3.684964,3.684818
3572.750000,3.684853,3.684798
3573.000000,3.684742,3.684648
3573.250000,3.684632,3.684278
3573.500000,3.684521,3.684166
3573.750000,3.684410,3.683953
3574.000000,3.684299,3.684261
3574.250000,3.684189,3.684336
3574.500000,3.684078,3.683951
3574.750000,3.683967,3.684150
3575.000000,3.683856,3.683893
3575.250000,3.683745,3.683722
3575.500000,3.683635,3.683623
3575.750000,3.683524,3.683759
3576.000000,3.683413,3.683427
3576.250000,3.683302,3.683015
3576.500000,3.683191,3.682796
3576.750000,3.683080,3.682921
3577.000000,3.682969,3.683383
3577.250000,3.682858,3.683187
3577.500000,3.682747,3.683093
3577.750000,3.682636,3.682203
3578.000000,3.682526,3.682547
3578.250000,3.682415,3.682879
3578.500000,3.682304,3.682184
3578.750000,3.682193,3.681775
3579.000000,3.682082,3.682549
3579.250000,3.681971,3.681919
3579.500000,3.681860,3.682292
3579.750000,3.681749,3.681801
3580.000000,3.681638,3.681914
3580.250000,3.681527,3.681976
3580.500000,3.681416,3.681421
3580.750000,3.681305,3.681645
3581.000000,3.681194,3.680785
3581.250000,3.681083,3.680977
3581.500000,3.680972,3.681252
3581.750000,3.680861,3.681063
3582.000000,3.680750,3.681045
3582.250000,3.680639,3.680564
3582.500000,3.680528,3.680291
3582.750000,3.680417,3.680752
3583.000000,3.680306,3.680416
3583.250000,3.680194,3.679760
3583.500000,3.680083,3.680511
3583.750000,3.679972,3.680172
3584.000000,3.679861,3.679946
3584.250000,3.679750,3.679929
3584.500000,3.679639,3.679452
3584.750000,3.679528,3.679418
3585.000000,3.679417,3.679645
3585.250000,3.679306,3.678970
3585.500000,3.679195,3.679449
3585.750000,3.679084,3.678594
3586.000000,3.678973,3.679359
3586.250000,3.678862,3.679115
3586.500000,3.678751,3.678934
3586.750000,3.678640,3.678772
3587.000000,3.678529,3.678069
3587.250000,3.678417,3.678747
3587.500000,3.678306,3.678348
3587.750000,3.678195,3.678638
3588.000000,3.678084,3.678557
3588.250000,3.677973,3.677600
3588.500000,3.677862,3.677596
3588.750000,3.677751,3.677628
3589.000000,3.677640,3.678080
3589.250000,3.677529,3.677721
3589.500000,3.677418,3.677244
3589.750000,3.677307,3.677434
3590.000000,3.677195,3.676707
3590.250000,3.677084,3.677315
3590.500000,3.676973,3.677085
3590.750000,3.676862,3.676617
3591.000000,3.676751,3.676966
3591.250000,3.676640,3.677051
3591.500000,3.676529,3.676560
3591.750000,3.676418,3.676068
3592.000000,3.676307,3.676244
3592.250000,3.676196,3.676392
3592.500000,3.676085,3.675890
3592.750000,3.675973,3.676457
3593.000000,3.675862,3.676248
3593.250000,3.675751,3.676007
3593.500000,3.675640,3.675733
3593.750000,3.675529,3.675304
3594.000000,3.675418,3.675462
3594.250000,3.675307,3.674881
3594.500000,3.675196,3.675183
3594.750000,3.675085,3.675399
3595.000000,3.674974,3.675348
3595.250000,3.674862,3.674562
3595.500000,3.674751,3.674974
3595.750000,3.674640,3.674546
3596.000000,3.674529,3.674395
3596.250000,3.674418,3.674746
3596.500000,3.674307,3.673966
3596.750000,3.674196,3.673984
3597.000000,3.674085,3.674482
3597.250000,3.673974,3.673776
3597.500000,3.673862,3.673483
3597.750000,3.673751,3.673605
3598.000000,3.673640,3.673861
3598.250000,3.673529,3.673855
3598.500000,3.673418,3.673830
3598.750000,3.673307,3.673491
3599.000000,3.673196,3.672739
3599.250000,3.673085,3.673094
3599.500000,3.672974,3.672697
3599.750000,3.672862,3.672974
3600.000000,3.672751,3.672613
3600.250000,3.672640,3.672908
3600.500000,3.672529,3.672835
3600.750000,3.672418,3.672267
3601.000000,3.672307,3.671952
3601.250000,3.672196,3.672472
3601.500000,3.672085,3.672091
3601.750000,3.671974,3.672344
3602.000000,3.671862,3.672295
3602.250000,3.671751,3.671421
3602.500000,3.671640,3.671527
3602.750000,3.671529,3.671476
3603.000000,3.671418,3.671460
3603.250000,3.671307,3.671189
3603.500000,3.671196,3.671060
3603.750000,3.671085,3.671429
3604.000000,3.670974,3.671115
3604.250000,3.670862,3.671266
3604.500000,3.670751,3.671161
3604.750000,3.670640,3.670685
3605.000000,3.670529,3.670133
3605.250000,3.670418,3.670612
3605.500000,3.670307,3.670468
3605.750000,3.670196,3.670411
3606.000000,3.670085,3.670257
3606.250000,3.669974,3.669908
3606.500000,3.669862,3.670039
3606.750000,3.669751,3.669682
3607.000000,3.669640,3.669337
3607.250000,3.669529,3.669217
3607.500000,3.669418,3.669923
3607.750000,3.669307,3.669808
3608.000000,3.669196,3.669629
3608.250000,3.669085,3.669182
3608.500000,3.668974,3.668805
3608.750000,3.668862,3.668635
3609.000000,3.668751,3.668438
3609.250000,3.668640,3.668709
3609.500000,3.668529,3.668309
3609.750000,3.668418,3.668160
3610.000000,3.668307,3.668423
3610.250000,3.668196,3.668473
3610.500000,3.668085,3.667747
3610.750000,3.667974,3.667777
3611.000000,3.667862,3.667937
3611.250000,3.667751,3.667579
3611.500000,3.667640,3.667539
3611.750000,3.667529,3.667449
3612.000000,3.667418,3.667201
3612.250000,3.667307,3.667696
3612.500000,3.667196,3.667468
3612.750000,3.667085,3.666611
3613.000000,3.666974,3.666809
3613.250000,3.666862,3.666714
3613.500000,3.666751,3.667031
3613.750000,3.666640,3.666422
3614.000000,3.666529,3.666312
3614.250000,3.666418,3.666368
3614.500000,3.666307,3.666010
3614.750000,3.666196,3.666424
3615.000000,3.666085,3.665788
3615.250000,3.665974,3.666097
3615.500000,3.665862,3.666342
3615.750000,3.665751,3.665447
3616.000000,3.665640,3.665998
3616.250000,3.665529,3.665318
3616.500000,3.665418,3.665668
3616.750000,3.665307,3.665226
3617.000000,3.665196,3.665550
3617.250000,3.665085,3.664909
3617.500000,3.664974,3.664537
3617.750000,3.664862,3.665038
3618.000000,3.664751,3.665180
3618.250000,3.664640,3.665115
3618.500000,3.664529,3.664136
3618.750000,3.664418,3.664808
3619.000000,3.664307,3.664448
3619.250000,3.664196,3.664444
3619.500000,3.664085,3.664207
3619.750000,3.663974,3.664009
3620.000000,3.663862,3.663730
3620.250000,3.663751,3.664132
3620.500000,3.663640,3.663231
3620.750000,3.663529,3.663352
3621.000000,3.663418,3.663837
3621.250000,3.663307,3.663456
3621.500000,3.663196,3.663479
3621.750000,3.663085,3.663181
3622.000000,3.662973,3.663000
3622.250000,3.662862,3.663131
3622.500000,3.662751,3.662290
3622.750000,3.662640,3.662673
3623.000000,3.662529,3.662891
3623.250000,3.662418,3.662916
3623.500000,3.662307,3.661934
3623.750000,3.662196,3.661791
3624.000000,3.662085,3.661767
3624.250000,3.661973,3.661602
3624.500000,3.661862,3.661705
3624.750000,3.661751,3.661920
3625.000000,3.661640,3.661561
3625.250000,3.693439,3.693592
3625.500000,3.694313,3.693846
3625.750000,3.695149,3.695126
3626.000000,3.695949,3.696400
3626.250000,3.696713,3.696765
3626.500000,3.697444,3.697103
3626.750000,3.698142,3.698047
3627.000000,3.698810,3.698337
3627.250000,3.699449,3.699585
3627.500000,3.700059,3.700319
3627.750000,3.700643,3.700898
3628.000000,3.701201,3.701193
3628.250000,3.701734,3.701287
3628.500000,3.702244,3.702494
3628.750000,3.702732,3.702723
3629.000000,3.703198,3.703615
3629.250000,3.703643,3.703945
3629.500000,3.704069,3.704299
3629.750000,3.704477,3.704194
3630.000000,3.704866,3.704391
3630.250000,3.705238,3.704918
3630.500000,3.705594,3.705298
3630.750000,3.705934,3.706386
3631.000000,3.706260,3.706169
3631.250000,3.706571,3.706765
3631.500000,3.706868,3.707261
