t,I_batt,Tau_batt,Tau_fgic,C1_batt,C1_fgic
301.500000,2.000000,6.638734,6.638859,1667.512339,1666.884688
301.750000,2.000000,6.638708,6.638542,1667.651238,1668.569519
302.000000,2.000000,6.638682,6.638944,1667.790137,1666.417767
302.250000,2.000000,6.638656,6.638898,1667.929036,1666.669272
302.500000,2.000000,6.638629,6.638488,1668.067934,1668.848121
302.750000,2.000000,6.638603,6.638408,1668.206833,1669.256909
303.000000,2.000000,6.638576,6.638751,1668.345732,1667.468339
303.250000,2.000000,6.638550,6.638565,1668.484631,1668.447245
303.500000,2.000000,6.638523,6.638396,1668.623530,1669.318293
303.750000,2.000000,6.638496,6.638758,1668.762429,1667.429866
304.000000,2.000000,6.638469,6.638798,1668.901328,1667.214462
304.250000,2.000000,6.638442,6.638747,1669.040226,1667.482894
304.500000,2.000000,6.638415,6.638738,1669.179125,1667.531580
304.750000,2.000000,6.638388,6.638269,1669.318024,1669.956182
305.000000,2.000000,6.638360,6.638621,1669.456923,1668.154955
305.250000,2.000000,6.638333,6.638526,1669.595822,1668.650467
305.500000,2.000000,6.638305,6.638193,1669.734721,1670.340575
305.750000,2.000000,6.638278,6.638251,1669.873620,1670.049830
306.000000,2.000000,6.638250,6.638200,1670.012518,1670.301705
306.250000,2.000000,6.638222,6.638515,1670.151417,1668.704064
306.500000,2.000000,6.638194,6.638598,1670.290316,1668.275603
306.750000,2.000000,6.638166,6.638119,1670.429215,1670.704152
307.000000,2.000000,6.638138,6.638523,1670.568114,1668.665949
307.250000,2.000000,6.638110,6.638288,1670.707013,1669.861632
307.500000,2.000000,6.638081,6.638132,1670.845912,1670.639339
307.750000,2.000000,6.638053,6.638295,1670.984810,1669.829387
308.000000,2.000000,6.638025,6.638209,1671.123709,1670.256903
308.250000,2.000000,6.637996,6.638243,1671.262608,1670.090408
308.500000,2.000000,6.637967,6.637870,1671.401507,1671.911392
308.750000,2.000000,6.637938,6.638287,1671.540406,1669.867504
309.000000,2.000000,6.637910,6.638215,1671.679305,1670.229297
309.250000,2.000000,6.637881,6.637987,1671.818204,1671.351101
309.500000,2.000000,6.637852,6.638296,1671.957102,1669.823474
309.750000,2.000000,6.637822,6.637701,1672.096001,1672.709748
310.000000,2.000000,6.637793,6.637990,1672.234900,1671.329853
310.250000,2.000000,6.637764,6.637923,1672.373799,1671.653782
310.500000,2.000000,6.637734,6.638156,1672.512698,1670.514405
310.750000,2.000000,6.637705,6.637797,1672.651597,1672.252204
311.000000,2.000000,6.637675,6.637725,1672.790496,1672.594992
311.250000,2.000000,6.637645,6.638043,1672.929394,1671.072556
311.500000,2.000000,6.637615,6.637929,1673.068293,1671.619575
311.750000,2.000000,6.637585,6.637959,1673.207192,1671.475719
312.000000,2.000000,6.637555,6.638017,1673.346091,1671.199937
312.250000,2.000000,6.637525,6.637997,1673.484990,1671.295821
312.500000,2.000000,6.637495,6.637979,1673.623889,1671.383600
312.750000,2.000000,6.637465,6.637793,1673.762787,1672.274234
313.000000,2.000000,6.637434,6.637843,1673.901686,1672.038290
313.250000,2.000000,6.637404,6.637546,1674.040585,1673.427175
313.500000,2.000000,6.637373,6.637765,1674.179484,1672.404384
313.750000,2.000000,6.637342,6.637298,1674.318383,1674.553799
314.000000,2.000000,6.637312,6.637372,1674.457282,1674.218903
314.250000,2.000000,6.637281,6.637256,1674.596181,1674.740798
314.500000,2.000000,6.637250,6.637108,1674.735079,1675.400904
314.750000,2.000000,6.637219,6.637572,1674.873978,1673.308347
315.000000,2.000000,6.637187,6.637641,1675.012877,1672.986989
315.250000,2.000000,6.637156,6.637571,1675.151776,1673.308794
315.500000,2.000000,6.637125,6.637123,1675.290675,1675.331665
315.750000,2.000000,6.637093,6.637411,1675.429574,1674.042975
316.000000,2.000000,6.637062,6.637501,1675.568472,1673.631304
316.250000,2.000000,6.637030,6.637481,1675.707371,1673.721912
316.500000,2.000000,6.636998,6.637228,1675.846270,1674.865261
316.750000,2.000000,6.636966,6.637263,1675.985169,1674.710785
317.000000,2.000000,6.636934,6.637188,1676.124068,1675.043995
317.250000,2.000000,6.636902,6.636961,1676.262967,1676.042444
317.500000,2.000000,6.636870,6.637388,1676.401865,1674.148443
317.750000,2.000000,6.636838,6.636720,1676.540764,1677.081034
318.000000,2.000000,6.636805,6.636766,1676.679663,1676.886363
318.250000,2.000000,6.636773,6.636753,1676.818562,1676.941677
318.500000,2.000000,6.636740,6.636990,1676.957461,1675.920905
318.750000,2.000000,6.636708,6.636990,1677.096360,1675.918317
319.000000,2.000000,6.636675,6.636651,1677.235258,1677.373934
319.250000,2.000000,6.636642,6.636516,1677.374157,1677.942100
319.500000,2.000000,6.636609,6.636453,1677.513056,1678.202161
319.750000,2.000000,6.636576,6.636423,1677.651955,1678.327450
320.000000,2.000000,6.636543,6.636378,1677.790854,1678.513472
320.250000,2.000000,6.636510,6.637038,1677.929753,1675.708035
320.500000,2.000000,6.636477,6.636690,1678.068651,1677.208800
320.750000,2.000000,6.636443,6.636676,1678.207550,1677.267861
321.000000,2.000000,6.636410,6.636582,1678.346449,1677.667782
321.250000,2.000000,6.636376,6.636240,1678.485348,1679.080267
321.500000,2.000000,6.636342,6.636560,1678.624247,1677.755575
321.750000,2.000000,6.636308,6.636253,1678.763145,1679.028093
322.000000,2.000000,6.636275,6.636233,1678.902044,1679.107171
322.250000,2.000000,6.636241,6.636552,1679.040943,1677.790845
322.500000,2.000000,6.636206,6.636234,1679.179842,1679.101787
322.750000,2.000000,6.636172,6.636727,1679.318741,1677.049196
323.000000,2.000000,6.636138,6.636363,1679.457640,1678.572146
323.250000,2.000000,6.636104,6.636064,1679.596538,1679.792134
323.500000,2.000000,6.636069,6.636380,1679.735437,1678.503631
323.750000,2.000000,6.636035,6.636416,1679.874336,1678.353979
324.000000,2.000000,6.636000,6.636059,1680.013235,1679.809660
324.250000,2.000000,6.635965,6.636514,1680.152134,1677.943697
324.500000,2.000000,6.635930,6.635942,1680.291033,1680.277006
324.750000,2.000000,6.635895,6.636334,1680.429931,1678.692510
325.000000,2.000000,6.635860,6.636365,1680.568830,1678.565041
325.250000,2.000000,6.635825,6.635976,1680.707729,1680.140773
325.500000,2.000000,6.635790,6.635991,1680.846628,1680.086079
325.750000,2.000000,6.635754,6.635746,1680.985527,1681.053844
326.000000,2.000000,6.635719,6.636199,1681.124425,1679.245725
326.250000,2.000000,6.635683,6.636207,1681.263324,1679.209977
326.500000,2.000000,6.635648,6.636246,1681.402223,1679.055297
326.750000,2.000000,6.635612,6.635652,1681.541122,1681.419505
327.000000,2.000000,6.635576,6.636082,1681.680021,1679.720202
327.250000,2.000000,6.635540,6.635964,1681.818919,1680.196803
327.500000,2.000000,6.635504,6.636115,1681.957818,1679.587818
327.750000,2.000000,6.635468,6.635778,1682.096717,1680.931170
328.000000,2.000000,6.635432,6.635698,1682.235616,1681.244493
328.250000,2.000000,6.635396,6.635495,1682.374515,1682.035819
328.500000,2.000000,6.635359,6.635604,1682.513414,1681.610711
328.750000,2.000000,6.635323,6.635590,1682.652312,1681.664237
329.000000,2.000000,6.635286,6.635499,1682.791211,1682.017171
329.250000,2.000000,6.635249,6.635767,1682.930110,1680.973075
329.500000,2.000000,6.635213,6.635716,1683.069009,1681.171994
329.750000,2.000000,6.635176,6.635498,1683.207908,1682.020039
330.000000,2.000000,6.635139,6.635647,1683.346806,1681.441531
330.250000,2.000000,6.635102,6.635578,1683.485705,1681.709836
330.500000,2.000000,6.635064,6.635256,1683.624604,1682.943016
330.750000,2.000000,6.635027,6.635115,1683.763503,1683.476079
331.000000,2.000000,6.634990,6.635328,1683.902402,1682.672531
331.250000,2.000000,6.634952,6.635589,1684.041300,1681.672703
331.500000,2.000000,6.634915,6.634819,1684.180199,1684.572845
331.750000,2.000000,6.634877,6.634972,1684.319098,1684.007774
332.000000,2.000000,6.634839,6.635165,1684.457997,1683.289956
332.250000,2.000000,6.634801,6.634741,1684.596896,1684.861405
332.500000,2.000000,6.634764,6.635238,1684.735794,1683.018122
332.750000,2.000000,6.634725,6.634823,1684.874693,1684.559327
333.000000,2.000000,6.634687,6.634689,1685.013592,1685.047672
333.250000,2.000000,6.634649,6.635261,1685.152491,1682.928672
333.500000,2.000000,6.634611,6.634993,1685.291390,1683.933019
333.750000,2.000000,6.634572,6.634564,1685.430288,1685.501942
334.000000,2.000000,6.634534,6.634742,1685.569187,1684.854213
334.250000,2.000000,6.634495,6.634619,1685.708086,1685.301318
334.500000,2.000000,6.634456,6.634400,1685.846985,1686.088654
334.750000,2.000000,6.634418,6.634818,1685.985884,1684.574371
335.000000,2.000000,6.634379,6.634746,1686.124782,1684.838974
335.250000,2.000000,6.634340,6.634995,1686.263681,1683.922317
335.500000,2.000000,6.634301,6.634301,1686.402580,1686.437162
335.750000,2.000000,6.634261,6.634856,1686.541479,1684.432061
336.000000,2.000000,6.634222,6.634293,1686.680378,1686.468612
336.250000,2.000000,6.634183,6.634776,1686.819276,1684.730245
336.500000,2.000000,6.634143,6.634106,1686.958175,1687.129226
336.750000,2.000000,6.634104,6.634439,1687.097074,1685.952171
337.000000,2.000000,6.634064,6.634720,1687.235973,1684.934971
337.250000,2.000000,6.634024,6.634770,1687.374872,1684.753502
337.500000,2.000000,6.633984,6.634182,1687.513770,1686.864098
337.750000,2.000000,6.633944,6.634538,1687.652669,1685.597236
338.000000,2.000000,6.633904,6.633819,1687.791568,1688.127275
338.250000,2.000000,6.633864,6.634175,1687.930467,1686.888639
338.500000,2.000000,6.633824,6.634045,1688.069365,1687.341775
338.750000,2.000000,6.633783,6.633936,1688.208264,1687.724222
339.000000,2.000000,6.633743,6.633763,1688.347163,1688.319257
339.250000,2.000000,6.633702,6.633574,1688.486062,1688.965758
339.500000,2.000000,6.633662,6.633624,1688.624961,1688.793733
339.750000,2.000000,6.633621,6.633498,1688.763859,1689.222771
340.000000,2.000000,6.633580,6.634209,1688.902758,1686.769695
340.250000,2.000000,6.633539,6.633650,1689.041657,1688.707160
340.500000,2.000000,6.633498,6.633900,1689.180556,1687.848180
340.750000,2.000000,6.633457,6.634214,1689.319454,1686.751259
341.000000,2.000000,6.633416,6.633564,1689.458353,1688.998400
341.250000,2.000000,6.633374,6.633405,1689.597252,1689.539614
341.500000,2.000000,6.633333,6.633909,1689.736151,1687.819438
341.750000,2.000000,6.633291,6.633595,1689.875050,1688.898554
342.000000,2.000000,6.633250,6.633669,1690.013948,1688.643410
342.250000,2.000000,6.633208,6.633322,1690.152847,1689.818301
342.500000,2.000000,6.633166,6.633146,1690.291746,1690.405429
342.750000,2.000000,6.633124,6.633716,1690.430645,1688.484308
343.000000,2.000000,6.633082,6.633065,1690.569544,1690.672560
343.250000,2.000000,6.633040,6.633250,1690.708442,1690.060698
343.500000,2.000000,6.632998,6.633191,1690.847341,1690.256419
343.750000,2.000000,6.632956,6.633114,1690.986240,1690.512521
344.000000,2.000000,6.632913,6.632862,1691.125139,1691.338805
344.250000,2.000000,6.632871,6.633521,1691.264037,1689.145449
344.500000,2.000000,6.632828,6.632729,1691.402936,1691.766656
344.750000,2.000000,6.632786,6.633260,1691.541835,1690.021111
345.000000,2.000000,6.632743,6.633192,1691.680734,1690.248753
345.250000,2.000000,6.632700,6.632852,1691.819632,1691.365178
345.500000,2.000000,6.632657,6.633030,1691.958531,1690.783262
345.750000,2.000000,6.632614,6.632810,1692.097430,1691.505003
346.000000,2.000000,6.632571,6.632665,1692.236329,1691.976562
346.250000,2.000000,6.632528,6.632995,1692.375228,1690.902849
346.500000,2.000000,6.632484,6.633130,1692.514126,1690.457134
346.750000,2.000000,6.632441,6.633247,1692.653025,1690.065585
347.000000,2.000000,6.632397,6.632387,1692.791924,1692.867452
347.250000,2.000000,6.632354,6.632636,1692.930823,1692.068763
347.500000,2.000000,6.632310,6.633077,1693.069721,1690.631114
347.750000,2.000000,6.632266,6.632578,1693.208620,1692.258110
348.000000,2.000000,6.632222,6.632375,1693.347519,1692.904004
348.250000,2.000000,6.632178,6.632100,1693.486418,1693.774979
348.500000,2.000000,6.632134,6.632738,1693.625316,1691.738478
348.750000,2.000000,6.632090,6.632616,1693.764215,1692.133620
349.000000,2.000000,6.632045,6.632896,1693.903114,1691.225673
349.250000,2.000000,6.632001,6.632375,1694.042013,1692.904152
349.500000,2.000000,6.631956,6.632505,1694.180911,1692.490716
349.750000,2.000000,6.631912,6.631884,1694.319810,1694.448713
350.000000,2.000000,6.631867,6.631790,1694.458709,1694.741633
350.250000,2.000000,6.631822,6.632378,1694.597608,1692.899908
350.500000,2.000000,6.631777,6.632402,1694.736507,1692.821186
350.750000,2.000000,6.631732,6.632003,1694.875405,1694.082072
351.000000,2.000000,6.631687,6.632556,1695.014304,1692.326400
351.250000,2.000000,6.631642,6.632431,1695.153203,1692.727032
351.500000,2.000000,6.631597,6.631923,1695.292102,1694.327396
351.750000,2.000000,6.631551,6.632165,1695.431000,1693.572348
352.000000,2.000000,6.631506,6.631996,1695.569899,1694.100564
352.250000,2.000000,6.631460,6.631466,1695.708798,1695.735595
352.500000,2.000000,6.631415,6.632303,1695.847697,1693.134999
352.750000,2.000000,6.631369,6.632081,1695.986595,1693.833456
353.000000,2.000000,6.631323,6.632133,1696.125494,1693.669074
353.250000,2.000000,6.631277,6.632013,1696.264393,1694.043475
353.500000,2.000000,6.631231,6.632087,1696.403292,1693.811563
353.750000,2.000000,6.631185,6.631593,1696.542190,1695.342593
354.000000,2.000000,6.631139,6.631164,1696.681089,1696.642074
354.250000,2.000000,6.631092,6.631688,1696.819988,1695.051022
354.500000,2.000000,6.631046,6.631036,1696.958887,1697.026112
354.750000,2.000000,6.630999,6.631441,1697.097785,1695.808375
355.000000,2.000000,6.630953,6.631275,1697.236684,1696.308637
355.250000,2.000000,6.630906,6.631506,1697.375583,1695.609617
355.500000,2.000000,6.630859,6.631560,1697.514482,1695.442785
355.750000,2.000000,6.630812,6.631754,1697.653380,1694.844138
356.000000,2.000000,6.630765,6.631115,1697.792279,1696.789012
356.250000,2.000000,6.630718,6.631487,1697.931178,1695.666451
356.500000,2.000000,6.630671,6.631474,1698.070077,1695.705548
356.750000,2.000000,6.630624,6.631054,1698.208975,1696.972629
357.000000,2.000000,6.630576,6.630747,1698.347874,1697.883405
357.250000,2.000000,6.630529,6.631297,1698.486773,1696.245466
357.500000,2.000000,6.630481,6.630667,1698.625672,1698.120630
357.750000,2.000000,6.630433,6.631059,1698.764570,1696.960948
358.000000,2.000000,6.630386,6.631065,1698.903469,1696.941567
358.250000,2.000000,6.630338,6.630400,1699.042368,1698.898641
358.500000,2.000000,6.630290,6.630566,1699.181266,1698.415502
358.750000,2.000000,6.630242,6.630473,1699.320165,1698.685745
359.000000,2.000000,6.630194,6.631089,1699.459064,1696.865706
359.250000,2.000000,6.630145,6.630727,1699.597963,1697.943608
359.500000,2.000000,6.630097,6.630107,1699.736861,1699.743934
359.750000,2.000000,6.630048,6.630152,1699.875760,1699.615921
360.000000,2.000000,6.630000,6.634699,1700.014659,1685.005542
360.250000,2.000000,6.629951,6.630114,1700.153558,1699.721625
360.500000,2.000000,6.629902,6.630166,1700.292456,1699.571904
360.750000,2.000000,6.629854,6.630421,1700.431355,1698.836612
361.000000,2.000000,6.629805,6.630617,1700.570254,1698.265209
361.250000,2.000000,6.629756,6.630696,1700.709153,1698.031834
361.500000,2.000000,6.629706,6.630083,1700.848051,1699.813366
361.750000,2.000000,6.629657,6.630108,1700.986950,1699.739675
362.000000,2.000000,6.629608,6.630190,1701.125849,1699.503158
362.250000,2.000000,6.629558,6.630613,1701.264747,1698.274791
362.500000,2.000000,6.629509,6.629680,1701.403646,1700.958279
362.750000,2.000000,6.629459,6.630664,1701.542545,1698.124716
363.000000,2.000000,6.629410,6.630369,1701.681444,1698.985039
363.250000,2.000000,6.629360,6.630216,1701.820342,1699.428210
363.500000,2.000000,6.629310,6.629724,1701.959241,1700.831203
363.750000,2.000000,6.629260,6.630599,1702.098140,1698.313620
364.000000,2.000000,6.629210,6.630647,1702.237039,1698.174527
364.250000,2.000000,6.629160,6.630607,1702.375937,1698.291928
364.500000,2.000000,6.629109,6.630698,1702.514836,1698.023680
364.750000,2.000000,6.629059,6.630310,1702.653735,1699.158803
365.000000,2.000000,6.629008,6.630890,1702.792633,1697.460784
365.250000,2.000000,6.628958,6.630200,1702.931532,1699.476624
365.500000,2.000000,6.628907,6.630410,1703.070431,1698.867037
365.750000,2.000000,6.628856,6.630467,1703.209330,1698.703819
366.000000,2.000000,6.628805,6.630471,1703.348228,1698.690519
366.250000,2.000000,6.628754,6.629837,1703.487127,1700.515397
366.500000,2.000000,6.628703,6.629727,1703.626026,1700.825215
366.750000,2.000000,6.628652,6.630014,1703.764925,1700.008220
367.000000,2.000000,6.628601,6.630050,1703.903823,1699.908324
367.250000,2.000000,6.628550,6.630041,1704.042722,1699.934258
367.500000,2.000000,6.628498,6.630068,1704.181621,1699.856029
367.750000,2.000000,6.628447,6.630123,1704.320519,1699.699077
368.000000,2.000000,6.628395,6.629454,1704.459418,1701.594837
368.250000,2.000000,6.628343,6.629414,1704.598317,1701.707439
368.500000,2.000000,6.628291,6.629588,1704.737216,1701.222410
368.750000,2.000000,6.628239,6.629918,1704.876114,1700.288686
369.000000,2.000000,6.628187,6.629512,1705.015013,1701.437714
369.250000,2.000000,6.628135,6.629486,1705.153912,1701.507190
369.500000,2.000000,6.628083,6.629355,1705.292810,1701.873320
369.750000,2.000000,6.628031,6.629584,1705.431709,1701.232629
370.000000,2.000000,6.627978,6.629331,1705.570608,1701.939847
370.250000,2.000000,6.627926,6.628748,1705.709507,1703.546794
370.500000,2.000000,6.627873,6.629232,1705.848405,1702.216280
370.750000,2.000000,6.627820,6.628961,1705.987304,1702.961178
371.000000,2.000000,6.627768,6.628587,1706.126203,1703.980941
371.250000,2.000000,6.627715,6.628359,1706.265101,1704.595543
371.500000,2.000000,6.627662,6.629023,1706.404000,1702.790054
371.750000,2.000000,6.627609,6.628987,1706.542899,1702.887177
372.000000,2.000000,6.627555,6.628488,1706.681798,1704.248250
372.250000,2.000000,6.627502,6.628887,1706.820696,1703.164545
372.500000,2.000000,6.627449,6.628519,1706.959595,1704.167481
372.750000,2.000000,6.627395,6.628243,1707.098494,1704.909168
373.000000,2.000000,6.627342,6.628288,1707.237392,1704.787645
373.250000,2.000000,6.627288,6.628288,1707.376291,1704.788203
373.500000,2.000000,6.627234,6.628021,1707.515190,1705.498463
373.750000,2.000000,6.627180,6.628301,1707.654088,1704.753156
